N,c,seed,lambda2,H_stable,U4,LZ,sync,H_cont
400,4.285714285714286,15,2.654295897086848,3.2480539441506413,0.6664846158099447,0.813752207846605,0.014034451854275511,3.2766074353960586
400,4.285714285714286,16,2.380462505437783,3.286526914468863,0.666416487801116,0.798929018888844,0.011829755397206442,3.273910491633278
400,4.285714285714286,18,2.6930276095901435,3.212714051987285,0.6663522753232515,0.7992633765345084,-0.009196615196168625,3.311442500162055
400,4.285714285714286,17,2.43747561763543,3.1227001453334853,0.6663942049004334,0.8182846114878246,-0.005001904004909184,3.1156896436503034
400,4.285714285714286,20,2.513074236092426,3.239598508172608,0.6662313136044302,0.8056533226516376,-0.012824451160181511,3.2232219241644366
400,4.285714285714286,19,2.3238181982537918,3.1176907925274673,0.6664207252341621,0.8287611510519557,-0.02427577332476329,3.09388275710322
400,4.285714285714286,21,2.768959456561789,3.198957510051559,0.6664202517213138,0.8071022057828471,0.012124762792715363,3.171365185651897
400,4.285714285714286,22,2.4512136077919755,3.2127070904712407,0.6663281668789716,0.8202164556627706,0.0048089350710966774,3.178983045364883
400,4.285714285714286,24,2.538593564444244,3.216350704665623,0.6664565500391006,0.8060619819963374,-0.00299422841850691,3.197617178018351
400,4.285714285714286,23,2.452378042548668,3.1958695897184803,0.6663616953674545,0.7977773425537792,-0.01358642168252166,3.182336449361422
400,4.285714285714286,25,2.5215343006136415,3.121522875367498,0.6664555350164664,0.8143837722884146,-0.016353975246031452,3.090989116578109
400,4.285714285714286,26,2.642138805276766,3.177093734086379,0.666460865780107,0.8123033247153947,-0.005999299828499869,3.184466836244673
400,4.285714285714286,28,2.54468395197617,3.2675033144314347,0.6663434756948887,0.7939879559029234,-0.0010587287825716337,3.327003898746334
400,4.285714285714286,30,2.616569148506389,3.2498765022307583,0.6664264049859266,0.8101114245938219,-0.008340177197347642,3.2120699935967303
400,4.285714285714286,27,2.405811898774499,3.106952995824269,0.6664097808326253,0.8007122596657175,-0.007110719977904759,3.150556422629052
400,4.285714285714286,29,2.5414723747953802,3.1590791408315906,0.6664433538242596,0.8082538821179125,-0.0073143874196553785,3.1925337420956157
400,4.285714285714286,31,2.7027061450306373,3.213500193169055,0.6663765414838777,0.8135293027494959,-0.02596743894138325,3.2448378026280214
400,4.285714285714286,32,2.37722069679085,3.1789906257116947,0.6664956697483153,0.8056533226516386,-0.025586986619535027,3.203456379595671
400,4.285714285714286,34,2.5670381232218675,3.2767850448660196,0.6665145604748199,0.8041301378213913,-0.0104215224119778,3.298555705607292
400,4.285714285714286,33,2.2146406882076795,3.2375603337810412,0.6664094929495386,0.8123776264144315,-0.013425741931315004,3.2359284309493335
400,4.285714285714286,35,2.554542861833298,3.177571447078937,0.66644312031416,0.811337402627922,0.00028019418175680323,3.2144899636918876
400,4.285714285714286,36,2.4170568755221917,3.1227273455609845,0.6664533346173671,0.7977030408547438,-0.014191383554680583,3.137696037363131
400,4.285714285714286,37,2.4262124299502115,3.2259472058577625,0.666232912410458,0.8001178460734267,-0.01316090957101131,3.1525541924956118
400,4.285714285714286,38,2.709833338812082,3.235915014707282,0.6664238892340485,0.8204393607598806,-0.015710836689813212,3.244889242085271
400,4.285714285714286,39,2.176279497251383,3.1629375592271214,0.666261174247142,0.8037214784766914,0.01185340057358682,3.2177242960514136
400,5.357142857142857,1,2.745491524566314,3.0121541872582602,0.6663341102394724,0.7946566711942507,-0.015567281696779723,3.006216318788439
400,5.357142857142857,0,3.3722428785965577,3.0556387616597336,0.6662830112151437,0.8021982936464453,-0.01496595865945046,3.012395983099725
400,5.357142857142857,2,2.522963562548054,3.1101441582344935,0.666383894194298,0.7729977259251413,-0.0032313742173140226,3.117574541295076
400,5.357142857142857,3,2.675469290930137,3.0641845385616966,0.6661829401924604,0.7956225932817245,-0.03016259465916005,3.1523344442658576
400,5.357142857142857,4,3.6029739729759624,3.0129541412610976,0.6663230868055638,0.7851460537175927,-0.01751497524307621,2.905285943507727
400,5.357142857142857,6,3.351790140463025,3.0134138681433784,0.6663387542356018,0.7970714764129342,-0.0023603068573447936,2.9993785349039968
400,5.357142857142857,5,3.086337553298475,3.021821492894698,0.666313185192825,0.799189074835471,0.02445758708051349,3.040108230082155
400,5.357142857142857,7,2.635672112247501,2.971325038005021,0.6663650415390194,0.7942851626990691,-0.026371916888050753,2.9776907314490497
400,5.357142857142857,9,3.2426898360079788,3.0115943730627253,0.6662295650979633,0.8028670089377736,0.0032395053738978417,2.949105853339092
400,5.357142857142857,11,2.8438855832507013,3.111036497708408,0.6662251203211298,0.8037957801757274,0.0005898603765231139,3.05594428172152
400,5.357142857142857,8,2.3070678485368523,3.0703276919698013,0.6662258844009139,0.7963656102720884,0.01294512017067137,3.062703100253893
400,5.357142857142857,10,3.3238758998666467,2.9844369585041606,0.6662394387680515,0.7959198000778696,-0.010539364394261131,2.9758822961498366
400,5.357142857142857,13,3.2814956524350656,3.0357347721974453,0.6663648864882477,0.7929848829659327,0.003952289484396715,2.9697680014755408
400,5.357142857142857,12,2.607356061248285,3.092767538180867,0.6663806387878567,0.7838457739844555,-0.00874990353676948,3.155746751456337
400,5.357142857142857,15,2.7327795881637633,3.03912965889267,0.6662450776797382,0.805021758209828,0.022490986475168125,3.1084726955763604
400,5.357142857142857,14,2.5733053679087527,3.052525048487152,0.6663764490044913,0.8024955004425911,-0.005909475740103957,3.084794453137497
400,5.357142857142857,16,2.702251908757074,3.182409939750747,0.6662479610304872,0.8107429890356311,0.01004836642143544,3.225768678767592
400,5.357142857142857,18,2.772888319560291,3.1121463854251896,0.6662911957879987,0.8152010909778141,-0.010838978291359524,2.991624534998271
400,5.357142857142857,17,2.609376199574752,2.97352938128584,0.6663441687796292,0.804761702263201,-0.0036266885660166254,3.0301786013582492
400,5.357142857142857,19,3.0515591475373838,3.0551198648690625,0.6663915145887811,0.8030156123358455,-0.006084142316059057,3.0088135150658837
400,5.357142857142857,20,3.3145775300426585,3.09132949590207,0.6663938072438066,0.8003779020200531,-0.012040563403092812,3.0434658009952953
400,5.357142857142857,22,3.1571105292387744,3.089225835227678,0.666175773153783,0.7973315323595616,-0.008581635514986238,3.131487216589183
400,5.357142857142857,21,3.217426618305164,3.042655042297578,0.666180212886047,0.8082538821179114,-0.010074394405226447,3.016038231362059
400,5.357142857142857,23,3.386462901307686,2.983183608488035,0.6664554965855412,0.7833256620912009,-0.0009510034502576646,3.0135803147047646
400,5.357142857142857,26,2.7046520316522162,3.0249375931085023,0.6662951012905935,0.7922790168250871,0.029022049816582445,2.99301484860038
400,5.357142857142857,24,2.6587990123962695,3.099484339694189,0.6662469496380018,0.7975544374566697,-0.017897074657358295,3.0928418804475677
400,5.357142857142857,25,2.7039480900759636,2.966647860109324,0.6662311815379927,0.8022725953454817,-0.007384949463471495,3.037534379712535
400,5.357142857142857,27,2.6335214946696466,2.9968031461639284,0.6663471980005338,0.8079566753217655,0.00697519710422379,3.0355480032906543
400,5.357142857142857,30,2.709461806241593,3.0814753067252503,0.6661656995556632,0.8039072327242822,0.004177987489176039,3.0287085360235357
400,5.357142857142857,29,2.596584710175424,2.9726538815708525,0.6664173500243988,0.8075480159770656,-0.0032939062363131003,2.9932959183754355
400,5.357142857142857,28,3.179268380330399,3.091018637827257,0.6662555216315238,0.7925762236212323,-0.0018674448135763875,3.133208051581509
400,5.357142857142857,32,2.6677512714368703,3.056557855272976,0.6662559928787488,0.8071393566323657,-0.0024311012656014893,3.0470933068519956
400,5.357142857142857,31,2.755946534208819,3.066563480035678,0.6663711116829328,0.7958454983788339,-0.014984655461428225,3.073844175338145
400,5.357142857142857,33,2.708584041666396,3.1134369848988537,0.6663803509151688,0.7954368390341341,-0.02049028498695072,3.0844687024485204
400,5.357142857142857,34,2.6509592146576444,3.1375852073906128,0.6660874367877829,0.7910901896405034,0.0011166853265779828,3.0673369340142225
400,5.357142857142857,35,2.616733563883134,3.0171269579985873,0.6663614804880984,0.7980373985004066,-0.005857697355878717,2.958400863770351
400,5.357142857142857,38,2.730014190353957,3.0290542181053026,0.6661688710790428,0.8116717602735869,-0.008248567981108162,3.0964903152535306
400,5.357142857142857,36,2.822719295068575,2.969601600106715,0.6662775803952701,0.7974058340585976,0.002357802107870146,3.058326513684905
400,5.357142857142857,37,2.6038555054155132,3.0741405821910766,0.6663056977097344,0.8008980139133083,-0.03216554441803402,3.0165172288884574
400,5.357142857142857,39,3.1338086553411832,3.085820765448352,0.6662960705136225,0.806619244739111,0.003067671918569257,3.1627585883994285
400,6.428571428571429,0,3.486665038205335,2.916360098859643,0.6664380673879015,0.7971829289614883,0.001428382014673538,2.852508057631168
400,6.428571428571429,1,2.755249285551164,2.8782789382711793,0.6662712982169134,0.800266449471499,0.007551596071417061,2.7788648947429597
400,6.428571428571429,2,3.325485734567928,3.0335727322665624,0.6662919635774337,0.7840686790815652,-0.014543320056438455,3.0950879542665386
400,6.428571428571429,5,3.4556256982112847,2.943301233245181,0.6662195034770603,0.784105829931083,-0.006214649934286271,2.9156666935302216
400,6.428571428571429,4,3.6707189795699393,2.9333581069195804,0.6660981421092449,0.7795734262898623,0.007250311538003057,2.9534985481798284
400,6.428571428571429,6,3.415865408599679,2.9355388036409202,0.66640025393464,0.7926133744707501,-0.003051637692272378,2.931075236410705
400,6.428571428571429,3,3.5906981377719904,2.940291032597174,0.666241964355665,0.7959941017769061,0.0005413984336556563,2.9208293981113784
400,6.428571428571429,7,4.0876548289222,2.90971324895393,0.6662841049890289,0.7968114204663067,-0.009696080778279565,2.9252873568182607
400,6.428571428571429,9,3.5507059532020606,2.8974636763850548,0.6659901054521398,0.7967371187672693,-0.015819574247727758,3.026091696445281
400,6.428571428571429,8,2.837337549265872,2.9495830493132593,0.6662882899690723,0.7891583454655585,-0.018777563279557236,2.956808603429194
400,6.428571428571429,10,3.630138193669188,2.9380291846141184,0.6662319005854337,0.8039815344233184,-0.01201616986318702,2.975680022653718
400,6.428571428571429,11,3.430075069698127,2.943310475797596,0.6663116269217337,0.7833256620911996,0.0016594064412398556,2.9608213369480207
400,6.428571428571429,12,3.465695916587863,3.0175666546250905,0.6664185549599269,0.7812823653676999,-0.01027153368974274,2.9768997550193608
400,6.428571428571429,13,3.402036422924387,2.9751715952035918,0.6662085853454831,0.7928362795678596,0.01823238254006822,2.951305742502733
400,6.428571428571429,15,2.755138676026677,2.9286514697774253,0.6662296223003528,0.7961055543254603,-0.009752203757528725,2.950411385709767
400,6.428571428571429,14,3.1415953449449017,2.8934919708395013,0.6663387255743825,0.7985575103936621,0.012098814999810248,3.0139985522703983
400,6.428571428571429,16,3.2767728070586455,3.036851043692865,0.6663363641108533,0.8032013665834364,0.013075348947337079,3.1196240946738527
400,6.428571428571429,17,3.3774820316348233,2.950046779961716,0.6664121582374964,0.8149038841816683,-0.026703924876150417,2.861472036544017
400,6.428571428571429,18,2.790870537114127,2.923640309099563,0.6662461751708604,0.7929105812668954,-0.0022764282405571754,2.952049141041201
400,6.428571428571429,19,3.796081013833886,2.8889273628004095,0.6661465682823227,0.8025326512921096,0.006245631379227491,2.867340490952202
400,6.428571428571429,21,3.9363215999729158,2.904201874273868,0.6663173482328923,0.8042787412194642,0.004022674989637643,2.920756108444537
400,6.428571428571429,22,3.8757894689522123,2.9368318206068085,0.66627801756391,0.8058019260497099,0.008175619363839946,2.965959136051517
400,6.428571428571429,20,3.5756146517723466,2.9887099653668554,0.666258243491719,0.7872265012906111,0.001744229577481227,2.89847666216922
400,6.428571428571429,23,3.5791945189135213,2.9155515689835245,0.6663617578248544,0.7790533143966077,-0.025430073736015444,2.8547194017087825
400,6.428571428571429,24,2.814578337654071,2.967861244924335,0.666206606391837,0.7947309728932872,0.002301053069853211,3.0655581798933706
400,6.428571428571429,25,2.744756789952955,2.8872743223953714,0.6662726643429034,0.7993005273840259,0.004206894177771755,2.9123502974047026
400,6.428571428571429,26,2.720485697229921,2.950220590267187,0.6663717758106699,0.7894555522617029,-0.007232882169846109,2.914783761849049
400,6.428571428571429,29,3.5583383790722793,2.876762334295856,0.6663803495111102,0.7945823694952148,0.0008377729071513134,2.853806939538499
400,6.428571428571429,28,3.472054256831833,2.9991813186405576,0.6661524729185022,0.7769728668235891,0.0009336075563544881,2.9313711763729478
400,6.428571428571429,27,3.649005547837089,2.9282523298915293,0.6663837671986548,0.7883410267761581,0.0018034917838558764,2.8628597465997188
400,6.428571428571429,30,3.4509205828327,2.9866453206990125,0.6662177284873155,0.7998949409763165,-0.0035851217260319153,3.026641935558796
400,6.428571428571429,31,3.437779153667537,2.9485142923210876,0.6660792122231676,0.7881552725285665,-0.0016733529098638229,2.9757763527818386
400,6.428571428571429,32,2.726866342517478,2.891788766251338,0.6663938370461526,0.7993748290830621,0.017125119228521783,2.9225801584763524
400,6.428571428571429,33,2.7608590183002075,2.9706803779178714,0.6663221373723298,0.7900499658539947,0.019000103784241985,2.9992438368809093
400,6.428571428571429,34,2.679276909418564,3.018930959771139,0.666425879163913,0.789827060756885,0.005950830170924061,3.068236160055026
400,6.428571428571429,35,3.4277504287204006,2.970393720609028,0.6662776948562981,0.7964770628206427,0.0017627360243585484,2.960410222976167
400,6.428571428571429,36,2.8347796497364612,2.9713322154334665,0.6661950262869109,0.791275943888095,-0.002619684916205016,2.932306543243976
400,6.428571428571429,37,3.4561044268130505,2.9577481289792167,0.6663500919343439,0.7907186811453222,0.005870058034656316,2.905701059070009
400,6.428571428571429,38,3.7388115249766214,2.8863655505037062,0.6663154213924605,0.7971457781119706,-0.010021705393144998,2.892746755217991
400,6.428571428571429,39,3.449666178173804,2.944135771741656,0.6663624734751487,0.7942851626990689,-0.025617789463954644,3.0342003116637604
400,7.5,0,3.7143439293694156,2.8466550683172662,0.6662290919833583,0.7970714764129344,-0.005493569460049912,2.805813986418389
400,7.5,1,3.5517861822336863,2.7829446861932263,0.6662786103476392,0.7848859977709651,-0.0024772296973801806,2.7984029082981707
400,7.5,2,4.244117304584886,2.909252069706479,0.6664257315851847,0.775226776896234,0.022010792501646042,2.98973460294854
400,7.5,5,4.152219208172285,2.8847714843094816,0.6664364207168483,0.7807251026249262,0.024690789851044365,2.877350479735217
400,7.5,4,3.7246305860489173,2.8433475009831426,0.6663820592660017,0.7799449347850449,0.010755022062780941,2.8761369732049773
400,7.5,3,3.7548184369626,2.8745938768600583,0.6662578122484509,0.7751153243476792,-0.0035149879861177433,2.809199737007578
400,7.5,6,3.449309373301937,2.831526684422246,0.6664126007530282,0.7881552725285667,-0.006420081817289263,2.810471949761597
400,7.5,7,4.329446965692096,2.817068559782098,0.666312338421524,0.7996720358792071,-0.02358764407150534,2.789559063921715
400,7.5,9,4.379108655721113,2.8757815627444465,0.66628926976148,0.7811337619696269,-0.01949230160714229,2.9023651818485687
400,7.5,8,4.15857972830637,2.8793276193794393,0.6662948856848678,0.7817653264114364,0.010533071738506284,2.827566245240007
400,7.5,10,3.6912082948225713,2.8409692276057776,0.6662892228070435,0.785629014761329,0.0035740566571341283,2.810730750070688
400,7.5,12,3.549716281534508,2.920149624290454,0.6663516473061484,0.7733320835708062,-0.005560672522135407,2.897199529709
400,7.5,11,4.211289559302358,2.8624077255691724,0.6663422254275044,0.7792019177946803,0.012592713824373327,2.798497987837744
400,7.5,15,3.610224070589684,2.8638230643512195,0.6662534830245381,0.8014924275055995,-0.013122806900234386,2.866162271331649
400,7.5,14,3.377342078657283,2.8365282399377136,0.6662592457016744,0.7880809708295301,-0.009010397805051536,2.872578719923751
400,7.5,13,3.6215428553142694,2.8503869667043937,0.6659152634639207,0.7893440997131491,0.008636331315724145,2.8435911786800694
400,7.5,16,4.213584266557763,2.94806153812201,0.6662753055517553,0.7791647669451632,0.023612420582971548,2.9135600461774676
400,7.5,17,4.250225990333842,2.823746484045485,0.666014805811756,0.7934678440096693,0.010726721508004536,2.8458549704597873
400,7.5,18,3.6671942519370178,2.8923543226879183,0.6662569956724745,0.8006008071171626,-0.02009637653721445,2.950857450155347
400,7.5,19,4.143609210975105,2.878667547012573,0.6663151030244954,0.8042415903699459,-0.02214071390911231,2.8170602852811504
400,7.5,20,3.668032916939556,2.8867509595559913,0.6664463684641332,0.7768242634255167,-0.005438511757340348,2.865479994225587
400,7.5,21,4.30104333482807,2.796408243616379,0.6664302102509584,0.8105943856375571,0.0028026638880239234,2.8486829899341712
400,7.5,22,4.211160601809409,2.8279493713645656,0.6662660125745495,0.7802049907316723,0.0214513966586536,2.827903924357948
400,7.5,23,4.227144633807681,2.7915779320769127,0.6663128392442017,0.775041022648642,-0.011454317927065926,2.945389193074701
400,7.5,24,3.6281482091111212,2.867038517951697,0.6663736089602312,0.7770843193721436,-0.007759912267652,2.873583634186275
400,7.5,25,2.760473697950609,2.836985879103469,0.6663548323648716,0.8040929869718737,-0.019350854344228036,2.863051646083434
400,7.5,26,2.7808433247219586,2.8442827463478078,0.6664449839991102,0.7719575021386323,-0.004557991220457988,2.838520016878787
400,7.5,27,3.6841568011311563,2.8366905078529063,0.6662084840828928,0.785183204567111,-0.004519779135890521,2.8503064248751713
400,7.5,28,4.200864254721885,2.956320464603675,0.6664197794222999,0.7724033123328509,0.013002354385876703,3.0065090764716866
400,7.5,31,4.260059444534316,2.8996402282188276,0.6664367967745171,0.7819139298095097,-0.011865099511741995,2.9698409175816556
400,7.5,30,3.6711187598410935,2.937689198227209,0.6664144356929281,0.8026069529911453,0.005130906402880165,2.970594596453204
400,7.5,29,3.5983993199316724,2.8016440127699487,0.6663154637582993,0.780093538183118,0.0026981927662154794,2.768323064623172
400,7.5,32,3.6052825779341795,2.8967016664014196,0.6664121359944222,0.7899756641549582,0.01546796280125619,2.859744738345876
400,7.5,34,2.8743417178530564,2.908736684489277,0.6661904489147469,0.7722918597842966,0.0032658491818106264,2.9101826587934037
400,7.5,33,4.32567623901407,2.8866460527845486,0.6661406646787886,0.7865949368488023,-0.012388243841028422,2.916468418096485
400,7.5,36,3.442166259322838,2.866769019006156,0.6661984094816036,0.7841058299310827,-0.003428240278725951,2.937606932041808
400,7.5,35,3.572068531470531,2.8473848486918594,0.6662684414069666,0.7876351606353108,-0.004671365866984886,2.8562035654040123
400,7.5,38,4.319795818405523,2.8740752033371892,0.6662598779766873,0.789381250562667,-0.0024739240855148415,2.900036213689905
400,7.5,37,3.5937504006781755,2.8785618016391554,0.6663190116751447,0.7780502414596167,0.015836478084462657,2.8279451504005775
400,7.5,39,4.404193061429067,2.871256261184061,0.666230280727824,0.8163156164633604,-0.01065408799653965,2.8790304865955734
400,8.571428571428571,0,4.973040615795729,2.783352890852374,0.6664141109595014,0.7672393442498213,0.002769125891330331,2.8206175848540322
400,8.571428571428571,1,4.309246288666144,2.7801362313435285,0.6663539765197766,0.7921304134270134,-0.013768983561845452,2.74803476206532
400,8.571428571428571,2,4.9527586481916215,2.8271074092993325,0.6663749273490319,0.7386703409703275,-0.0041437013239696945,2.8689641093959306
400,8.571428571428571,3,4.566942154118825,2.8001681906885576,0.6662691796392111,0.7784217499547992,0.00922657668822444,2.8595804756800316
400,8.571428571428571,4,4.511503573849906,2.8068605284982047,0.6661216043792667,0.7751153243476788,0.0004104578256189573,2.818926372430551
400,8.571428571428571,5,4.499394317401702,2.8089462509693863,0.6663960720454817,0.7707315241045325,-0.008989783487499733,2.734209025884295
400,8.571428571428571,6,5.179376677825669,2.765667227909018,0.6662451372812337,0.759103308205335,-0.0011092956787715966,2.7917588090236403
400,8.571428571428571,7,4.460603523842643,2.744060390261742,0.6664582960453551,0.7781245431586528,0.0030899503253941727,2.731322285549052
400,8.571428571428571,8,4.423736514481352,2.768605397084095,0.6662669126352627,0.7702857139103132,-0.00851825916433559,2.7197776885721088
400,8.571428571428571,9,5.067632314410115,2.786683606277283,0.6662827882498956,0.7928362795678597,-0.00817209735549669,2.720119485864888
400,8.571428571428571,10,3.7215237637785474,2.801591186149994,0.6663827950953263,0.7805393483773355,0.005901587819242156,2.8470640841868247
400,8.571428571428571,12,3.6974803924819377,2.827561847506658,0.6663605363368168,0.7611837557783542,0.006798827534588397,2.7626001326331364
400,8.571428571428571,13,3.6907987042476287,2.818788729421769,0.6663334956132891,0.7777158838139532,0.000658263537255726,2.8456866666874707
400,8.571428571428571,11,4.924936566194642,2.8738397371461755,0.6664052872690784,0.7643044271378839,-0.009401162481833683,2.8991447987293877
400,8.571428571428571,14,3.4753616714639515,2.75303257923977,0.6662266125437253,0.7696913003180221,-0.010168499443470152,2.7885662892310172
400,8.571428571428571,15,4.331789841243408,2.7820706190840165,0.6663812206492428,0.7838457739844555,0.00851491151491915,2.7896336913147324
400,8.571428571428571,17,4.798782215257068,2.7483938884665973,0.6662312651173478,0.7883410267761575,-0.020546610420808537,2.7195553778115324
400,8.571428571428571,16,4.817834898879697,2.809383578285944,0.6663657352605974,0.7546823571126705,-0.00952174417781631,2.832160941830946
400,8.571428571428571,18,4.331805688649215,2.788405919696599,0.6662696122303553,0.7642301254388468,0.001551612027294782,2.79311906830104
400,8.571428571428571,19,4.404524424331623,2.763797881691407,0.6661888704554302,0.8095541618510478,-0.006781696925831139,2.759381639498023
400,8.571428571428571,20,3.7005556588175397,2.806216928103043,0.6663959761791124,0.7741494022602053,-0.006539924165932975,2.8164795464762116
400,8.571428571428571,21,4.989201899160042,2.7729747522995103,0.6663322478805629,0.7978516442528161,0.0017544155543813217,2.7358273720677833
400,8.571428571428571,23,5.01588683792912,2.7720594583794838,0.6661742184630572,0.7828055501979461,-0.010066738444731068,2.7638700194200845
400,8.571428571428571,22,5.059069567889786,2.8188739930403695,0.6664220794880193,0.7824340417027641,-0.011812834157946943,2.846986970780274
400,8.571428571428571,24,3.655560462836722,2.788970792724242,0.6661209305696445,0.7810966111201096,0.02270915590656069,2.814006780146948
400,8.571428571428571,25,2.77745985289166,2.760289851629406,0.666333795821457,0.7688368307791038,-0.01016197086019671,2.719537476595218
400,8.571428571428571,26,4.391727262472612,2.7669262909393773,0.6663492090533738,0.7764156040808153,-0.00521796145413221,2.7449977296798838
400,8.571428571428571,27,4.499701560310541,2.7749339029407247,0.6664722486287304,0.7770471685226258,-0.009617700865175298,2.7661473955824283
400,8.571428571428571,29,4.543678142012884,2.752627766554968,0.6663418450039755,0.7935792965582229,-0.0026087443086336196,2.717279391026765
400,8.571428571428571,28,4.981029255374478,2.8636946368008265,0.6664431895224794,0.7777158838139532,0.018927642307316243,2.8157640440628056
400,8.571428571428571,30,4.554736373212884,2.7977445180619926,0.6663302486672651,0.7578401793217175,-0.012327270046325828,2.8194841318550745
400,8.571428571428571,31,4.8267656022012675,2.8233630579094107,0.666319971281604,0.762892694856192,-0.004350337587923228,2.811021235120288
400,8.571428571428571,32,4.537443353685495,2.7531321998862435,0.6660328351305134,0.7896784573588124,0.004312527016625599,2.7806449488057177
400,8.571428571428571,33,4.793999543155493,2.797309322538005,0.6662935862506207,0.7696913003180225,0.007106288945307343,2.935323495131564
400,8.571428571428571,34,2.8824704194817747,2.830525991200018,0.6663955410080677,0.7758954921875617,0.0072543682538733275,2.8323338187047735
400,8.571428571428571,35,3.6023976126874246,2.8196990952067766,0.6663521052323864,0.7838829248339734,0.01098744529956389,2.8198660099052653
400,8.571428571428571,36,4.327745389906321,2.7810809300874317,0.6661922539503071,0.768205266337294,-0.01190837371149016,2.8047431615480622
400,8.571428571428571,37,3.6134291219982613,2.824726087965424,0.6664511142698555,0.7742980056582788,9.246804254796271e-05,2.7634765011576943
400,9.642857142857142,0,5.210778753495224,2.678965336030171,0.6661722999487144,0.772960575075624,-0.006356050870053469,2.7294009786763724
400,8.571428571428571,39,4.549098701796405,2.842217838836965,0.6663966069532641,0.7839943773825282,0.0010685192329948471,2.7900108676996225
400,8.571428571428571,38,4.487961944405399,2.7803072656721626,0.666322585853655,0.7774186770178072,-0.0004178336672828724,2.759287786453526
400,9.642857142857142,2,5.677793521802062,2.7352844770469154,0.6663006982492192,0.7382988324751442,0.016989473681149905,2.731195388587264
400,9.642857142857142,1,4.381792380787167,2.703612169030681,0.6663152875730485,0.7827683993484275,0.007064183050690404,2.7122899270195955
400,9.642857142857142,5,5.210121715545267,2.67841479341721,0.6662026632911873,0.7591776099043723,-0.012288667773895874,2.5909162938771924
400,9.642857142857142,4,5.8760393353945535,2.68307679041782,0.6660760819372125,0.7527505129377245,0.015304965982052185,2.620765674676154
400,9.642857142857142,3,5.3324964713057,2.725477894744658,0.6662592259629332,0.7657533102690934,0.017326721690468828,2.7097210175944846
400,9.642857142857142,6,5.407549115814516,2.6957208741750542,0.6662762493570293,0.7594376658510003,0.003781743472876322,2.6674745459744647
400,9.642857142857142,8,5.398641126956924,2.723913783148476,0.666407779666099,0.7720689546871872,-0.005191348755848155,2.7645596049856804
400,9.642857142857142,7,4.657995658970814,2.679920658377372,0.6662418032542334,0.7718088987405594,-0.002202009897641183,2.7234792217529997
400,9.642857142857142,9,5.197460682928034,2.667133993749162,0.6661964482700231,0.7544966028650795,0.00872506406044716,2.717596004429066
400,9.642857142857142,10,3.7287083500747262,2.7268886290015666,0.666427198385727,0.7686139256819948,-0.006682521528951989,2.745296346477415
400,9.642857142857142,11,5.004514789144579,2.730405996548762,0.6664208784079486,0.754719507962189,-0.009048458611632395,2.723786249004733
400,9.642857142857142,12,4.49423107786384,2.78606861898486,0.6663540997319193,0.7647873881816204,6.18451704540588e-05,2.7685136103401655
400,9.642857142857142,13,4.584239375782664,2.7302409898330096,0.6664621951741756,0.7631155999533017,0.00684800887156252,2.751415901571348
400,9.642857142857142,14,3.5017909440589716,2.7079708131764284,0.6663125366624312,0.7786818059014258,0.009257533818101049,2.761195516854624
400,9.642857142857142,15,5.200573140979546,2.675273322641131,0.6662434421929178,0.7644901813854749,-0.0005904449422344804,2.5731647114598077
400,9.642857142857142,16,5.441830251769024,2.8029670860177,0.6662741754461738,0.7494069364810864,-0.0007892437527542047,2.7778303201987544
400,9.642857142857142,17,5.141196416445867,2.6447644918760074,0.6663379339861604,0.7663105730118664,-0.019837171608333207,2.640785942598743
400,9.642857142857142,18,5.025178196746756,2.687368948395303,0.6663129922672741,0.776155548134189,0.0037082867072567396,2.7135432477132007
400,9.642857142857142,19,5.132149126792032,2.710849980579216,0.666476037704107,0.7849974503195201,-0.0015699756469106604,2.7314135985891648
400,9.642857142857142,20,4.537053247604002,2.715338561834627,0.6663380001081437,0.7422739733735925,-0.008084644580060734,2.7470979319777067
400,9.642857142857142,21,5.677880587970103,2.6540592896759247,0.6662453248622502,0.7478837516508393,-0.004943560389650817,2.634191738926049
400,9.642857142857142,22,5.397287678536827,2.6776690894905513,0.6663504870309087,0.7528248146367602,-0.010764539680004315,2.660802944508185
400,9.642857142857142,23,5.262785674896156,2.692228815456421,0.666169135082816,0.7694683952209124,-0.009543944911968517,2.7445675256715014
400,9.642857142857142,24,5.017180675602934,2.703343718725089,0.6663097490973684,0.7675737018954852,0.01276568966357117,2.7462879613170066
400,9.642857142857142,25,2.78165601068539,2.692862396998558,0.6663562745154693,0.7641186728902923,0.004829736890046412,2.6695945094333746
400,9.642857142857142,26,4.454529551049926,2.6688664526492865,0.6662530533695878,0.7533077756804968,-0.0034406141545075624,2.76608604642157
400,9.642857142857142,28,5.514329021317474,2.7779868695326004,0.6662648094010652,0.7647130864825832,0.011814870286083391,2.797711720102403
400,9.642857142857142,27,4.627612584283437,2.681666195967063,0.6663702516679557,0.7763413023817799,-0.0065465612964285425,2.6866309864814797
400,9.642857142857142,31,5.369313505109133,2.7305837746720654,0.6662986858682405,0.7679823612401852,0.00494321712879578,2.73881388878248
400,9.642857142857142,30,4.601478669707257,2.74617908506541,0.6664592093271478,0.7773815261682894,0.0016946792921382818,2.707541830568021
400,9.642857142857142,29,5.405036804025385,2.674832722897551,0.6663194666693819,0.7738521954640598,0.0037542190613214805,2.698819614907943
